131
   10.699999809265137      -1.90734863281250000E-006
   10.800000190734863      -1.66893005371093750E-006
   10.899999618530273      -1.66893005371093750E-006
   11.000000000000000      -1.43051147460937500E-006
   11.100000381469727      -1.43051147460937500E-006
   11.199999809265137      -1.43051147460937500E-006
   11.300000190734863      -1.19209289550781250E-006
   11.399999618530273      -1.19209289550781250E-006
   11.500000000000000      -9.53674316406250000E-007
   11.600000381469727      -9.53674316406250000E-007
   11.699999809265137      -9.53674316406250000E-007
   11.800000190734863      -9.53674316406250000E-007
   11.899999618530273      -7.15255737304687500E-007
   12.000000000000000      -7.15255737304687500E-007
   12.199999809265137      -7.15255737304687500E-007
   12.399999618530273      -4.76837158203125000E-007
   12.600000381469727      -4.76837158203125000E-007
   12.800000190734863      -4.76837158203125000E-007
   13.000000000000000      -2.38418579101562500E-007
   13.199999809265137      -2.38418579101562500E-007
   13.399999618530273      -2.38418579101562500E-007
   13.600000381469727      -2.38418579101562500E-007
   13.800000190734863      -2.38418579101562500E-007
   14.000000000000000        0.0000000000000000     
   14.199999809265137        0.0000000000000000     
   14.399999618530273        0.0000000000000000     
   14.600000381469727        0.0000000000000000     
   14.800000190734863        0.0000000000000000     
   15.000000000000000        0.0000000000000000     
   15.500000000000000        0.0000000000000000     
